step,position,action,market_return,gross_pnl,cost,net_pnl,cumul_net_pnl
7587,-19.804287,SHORT,0.002205,-0.043661,2.2e-05,-0.043684,38.772465
7588,-19.804682,SHORT,0.002639,-0.052268,0.0,-0.052268,38.720197
7589,19.905994,LONG,0.004043,0.080479,0.019855,0.060624,38.780821
7590,19.913425,LONG,-0.00375,-0.074678,4e-06,-0.074682,38.706139
7591,19.905159,LONG,-0.00039,-0.007772,4e-06,-0.007776,38.698363
7592,19.911795,LONG,-0.000684,-0.013612,3e-06,-0.013616,38.684747
7593,-19.796244,SHORT,-0.003719,0.073628,0.019854,0.053774,38.738522
7594,-19.768333,SHORT,-0.001177,0.023275,1.4e-05,0.023261,38.761783
7595,-19.716738,SHORT,-0.000737,0.014523,2.6e-05,0.014497,38.77628
7596,-19.781994,SHORT,-0.002853,0.056442,3.3e-05,0.05641,38.832689
7597,19.121048,LONG,0.002313,0.044221,0.019452,0.02477,38.857459
7598,19.719378,LONG,-0.001574,-0.031039,0.000299,-0.031338,38.826121
7599,19.884527,LONG,0.001377,0.027389,8.3e-05,0.027307,38.853428
7600,-2.600788,SHORT,-0.000443,0.001151,0.011243,-0.010092,38.843336
7601,19.885391,LONG,0.001081,0.021504,0.011243,0.010261,38.853597
7602,19.904875,LONG,-0.004234,-0.084276,1e-05,-0.084286,38.769311
7603,19.899237,LONG,-0.001185,-0.023576,3e-06,-0.023579,38.745732
7604,19.906998,LONG,0.003353,0.066753,4e-06,0.066749,38.812481
7605,19.919428,LONG,0.000837,0.016664,6e-06,0.016657,38.829138
7606,19.91576,LONG,-0.002956,-0.058864,2e-06,-0.058866,38.770272
7607,19.911922,LONG,9.9e-05,0.001965,2e-06,0.001963,38.772235
7608,19.910164,LONG,-0.002173,-0.043262,1e-06,-0.043262,38.728972
7609,-19.814436,SHORT,-0.001336,0.026466,0.019862,0.006603,38.735575
7610,-19.231089,SHORT,-0.000347,0.006665,0.000292,0.006373,38.741949
7611,-19.304636,SHORT,0.002226,-0.04297,3.7e-05,-0.043007,38.698942
7612,-19.741297,SHORT,0.004289,-0.084679,0.000218,-0.084897,38.614045
7613,19.911919,LONG,0.001917,0.038169,0.019827,0.018342,38.632387
7614,19.903532,LONG,0.001962,0.039055,4e-06,0.039051,38.671438
7615,19.878302,LONG,-0.000392,-0.007795,1.3e-05,-0.007808,38.66363
7616,19.896967,LONG,0.002008,0.039955,9e-06,0.039945,38.703576
7617,-19.781801,SHORT,0.000489,-0.009677,0.019839,-0.029516,38.67406
7618,-19.799192,SHORT,-0.000391,0.007748,9e-06,0.007739,38.681799
7619,-19.775793,SHORT,-0.002106,0.041647,1.2e-05,0.041635,38.723434
7620,-19.771379,SHORT,0.004403,-0.087048,2e-06,-0.08705,38.636384
7621,19.845051,LONG,0.000732,0.014525,0.019808,-0.005284,38.6311
7622,19.903793,LONG,0.0,0.0,2.9e-05,-2.9e-05,38.631071
7623,19.876905,LONG,0.001462,0.029064,1.3e-05,0.029051,38.660122
7624,19.63896,LONG,-0.001804,-0.035423,0.000119,-0.035542,38.62458
7625,-19.782024,SHORT,-0.000488,0.009654,0.01971,-0.010056,38.614524
7626,-19.791182,SHORT,0.001122,-0.022209,5e-06,-0.022213,38.592311
7627,-19.819942,SHORT,-0.00039,0.007733,1.4e-05,0.007719,38.60003
7628,-19.804134,SHORT,0.000829,-0.016416,8e-06,-0.016424,38.583606
7629,14.8682,LONG,0.001899,0.028236,0.017336,0.010899,38.594505
7630,17.192781,LONG,-0.003362,-0.057808,0.001162,-0.05897,38.535535
7631,19.924496,LONG,-0.001417,-0.028224,0.001366,-0.02959,38.505945
7632,19.92396,LONG,0.001172,0.02336,0.0,0.02336,38.529305
7633,-19.767321,SHORT,-0.001417,0.028008,0.019846,0.008162,38.537467
7634,-19.788776,SHORT,0.000782,-0.015474,1.1e-05,-0.015485,38.521982
7635,-19.801851,SHORT,0.000977,-0.019339,7e-06,-0.019345,38.502637
7636,-19.805819,SHORT,-0.00171,0.033862,2e-06,0.03386,38.536497
7637,-19.770279,SHORT,0.001026,-0.020288,1.8e-05,-0.020305,38.516191
7638,-19.791353,SHORT,-0.000489,0.009668,1.1e-05,0.009658,38.525849
7639,-19.81325,SHORT,0.000635,-0.012582,1.1e-05,-0.012593,38.513256
7640,-19.778349,SHORT,0.001464,-0.028954,1.7e-05,-0.028971,38.484285
7641,19.816339,LONG,0.001023,0.020281,0.019797,0.000484,38.484769
7642,19.910089,LONG,-0.001658,-0.033002,4.7e-05,-0.033049,38.45172
7643,19.921532,LONG,0.002242,0.044663,6e-06,0.044657,38.496377
7644,19.923435,LONG,-0.008065,-0.160686,1e-06,-0.160686,38.335691
7645,-19.435221,SHORT,-0.000589,0.011449,0.019679,-0.00823,38.327461
7646,-18.752321,SHORT,-0.001179,0.022114,0.000341,0.021772,38.349233
7647,-18.22121,SHORT,-0.005176,0.094306,0.000266,0.09404,38.443273
7648,19.316929,LONG,-0.008686,-0.167787,0.018769,-0.186556,38.256717
7649,19.914606,LONG,-0.00015,-0.002978,0.000299,-0.003277,38.25344
7650,19.921225,LONG,-0.003096,-0.061676,3e-06,-0.061679,38.191761
7651,19.918665,LONG,-0.004863,-0.096865,1e-06,-0.096866,38.094895
7652,19.939739,LONG,0.005763,0.114909,1.1e-05,0.114899,38.209794
7653,19.871128,LONG,0.001099,0.021832,3.4e-05,0.021798,38.231592
7654,19.90053,LONG,0.000299,0.005959,1.5e-05,0.005944,38.237536
7655,19.691856,LONG,0.007011,0.138058,0.000104,0.137954,38.37549
7656,-19.769112,SHORT,0.000347,-0.006856,0.01973,-0.026586,38.348904
7657,-19.785303,SHORT,-0.005115,0.101199,8e-06,0.101191,38.450094
7658,-19.618378,SHORT,-0.003541,0.06947,8.3e-05,0.069386,38.519481
7659,-19.213432,SHORT,-0.006315,0.121336,0.000202,0.121134,38.640615
7660,-12.455144,SHORT,-0.003173,0.039515,0.003379,0.036136,38.676751
7661,19.783644,LONG,-0.004145,-0.081994,0.016119,-0.098114,38.578637
7662,19.798481,LONG,-0.001825,-0.036132,7e-06,-0.03614,38.542497
7663,19.92424,LONG,0.004203,0.083734,6.3e-05,0.083672,38.626169
7664,18.997519,LONG,0.001616,0.030692,0.000463,0.030229,38.656398
7665,11.694414,LONG,0.000353,0.004129,0.003652,0.000477,38.656875
7666,-18.412111,SHORT,-0.001312,0.024157,0.015053,0.009104,38.665978
7667,-19.521091,SHORT,-0.000707,0.013805,0.000554,0.01325,38.679229
7668,-19.184208,SHORT,-0.004609,0.088418,0.000168,0.088249,38.767478
7669,-16.200581,SHORT,0.002282,-0.036966,0.001492,-0.038458,38.72902
7670,-19.142899,SHORT,-0.001724,0.032993,0.001471,0.031522,38.760542
7671,-18.142315,SHORT,0.004354,-0.078988,0.0005,-0.079488,38.681055
7672,-19.62974,SHORT,0.003781,-0.07423,0.000744,-0.074973,38.606081
7673,-19.25432,SHORT,-0.002015,0.038798,0.000188,0.03861,38.644691
7674,-18.224331,SHORT,-0.001463,0.02667,0.000515,0.026155,38.670846
7675,-19.043976,SHORT,0.003629,-0.069118,0.00041,-0.069528,38.601318
7676,-19.508318,SHORT,0.002663,-0.051956,0.000232,-0.052188,38.549131
7677,-19.764763,SHORT,-0.002915,0.057612,0.000128,0.057483,38.606614
7678,-19.641922,SHORT,-0.003731,0.073291,6.1e-05,0.073229,38.679843
7679,-19.085871,SHORT,0.009352,-0.178499,0.000278,-0.178778,38.501066
7680,-19.753288,SHORT,0.003547,-0.070066,0.000334,-0.0704,38.430666
7681,19.911297,LONG,0.011503,0.22905,0.019832,0.209217,38.639883
7682,19.899796,LONG,0.001379,0.027451,6e-06,0.027445,38.667328
7683,19.905085,LONG,-0.003798,-0.075601,3e-06,-0.075603,38.591724
7684,19.901308,LONG,0.002419,0.048134,2e-06,0.048132,38.639856
7685,-19.802229,SHORT,0.000788,-0.015614,0.019852,-0.035466,38.604391
7686,-19.565735,SHORT,0.00305,-0.059666,0.000118,-0.059785,38.544606
7687,-19.776619,SHORT,-0.004528,0.089558,0.000105,0.089452,38.634058
7688,-19.55831,SHORT,-0.003509,0.068627,0.000109,0.068518,38.702577
7689,-19.763464,SHORT,-0.005262,0.103987,0.000103,0.103885,38.806461
7690,-19.65996,SHORT,0.00179,-0.035193,5.2e-05,-0.035244,38.771217
7691,-19.686605,SHORT,-0.00518,0.101978,1.3e-05,0.101965,38.873182
7692,-19.501713,SHORT,-0.006212,0.121135,9.2e-05,0.121043,38.994224
7693,19.923515,LONG,0.001908,0.038007,0.019713,0.018294,39.012518
7694,19.920424,LONG,-0.001908,-0.038001,2e-06,-0.038002,38.974516
7695,19.918741,LONG,0.000452,0.009006,1e-06,0.009005,38.983521
7696,19.92041,LONG,-0.002615,-0.052095,1e-06,-0.052096,38.931425
7697,19.923384,LONG,0.003569,0.071107,1e-06,0.071105,39.00253
7698,19.925884,LONG,0.001604,0.031969,1e-06,0.031968,39.034498
7699,19.925621,LONG,0.001402,0.027931,0.0,0.027931,39.062429
7700,19.922955,LONG,-0.001752,-0.034915,1e-06,-0.034916,39.027513
7701,-2.777361,SHORT,-0.0001,0.000278,0.01135,-0.011072,39.016441
7702,-16.617781,SHORT,0.001502,-0.024968,0.00692,-0.031888,38.984553
7703,-19.109882,SHORT,0.004344,-0.083022,0.001246,-0.084268,38.900285
7704,-19.624128,SHORT,-0.005446,0.106874,0.000257,0.106617,39.006902
7705,-19.512705,SHORT,0.0,-0.0,5.6e-05,-5.6e-05,39.006846
7706,-19.566198,SHORT,0.0041,-0.080218,2.7e-05,-0.080244,38.926602
7707,-19.745617,SHORT,-0.002098,0.041422,9e-05,0.041333,38.967934
7708,-19.712173,SHORT,-0.001401,0.027616,1.7e-05,0.0276,38.995534
7709,19.745918,LONG,0.002101,0.041481,0.019729,0.021752,39.017286
7710,19.892218,LONG,-0.00165,-0.032826,7.3e-05,-0.032899,38.984387
7711,19.911304,LONG,-0.003761,-0.074879,1e-05,-0.074889,38.909498
7712,19.910833,LONG,-0.003724,-0.074156,0.0,-0.074156,38.835342
7713,-18.910563,SHORT,-0.000303,0.005722,0.019411,-0.013689,38.821653
7714,-18.154301,SHORT,0.001613,-0.029278,0.000378,-0.029656,38.791997
7715,-19.570877,SHORT,-0.000907,0.017748,0.000708,0.017039,38.809037
7716,-19.455935,SHORT,-0.000756,0.014715,5.7e-05,0.014658,38.823694
7717,19.916553,LONG,0.001059,0.021086,0.019686,0.0014,38.825094
7718,19.910624,LONG,-0.002775,-0.055256,3e-06,-0.055259,38.769835
7719,19.914824,LONG,0.000505,0.01006,2e-06,0.010058,38.779893
7720,19.921991,LONG,-0.000455,-0.009057,4e-06,-0.009061,38.770832
7721,19.921608,LONG,0.002725,0.05428,0.0,0.054279,38.825112
7722,19.914169,LONG,0.002717,0.054112,4e-06,0.054108,38.87922
7723,19.909025,LONG,-0.001307,-0.026029,3e-06,-0.026031,38.853189
7724,19.903723,LONG,0.001408,0.028022,3e-06,0.028019,38.881208
7725,-12.908368,SHORT,0.000603,-0.007781,0.016406,-0.024187,38.857021
7726,-19.225599,SHORT,0.001906,-0.036651,0.003159,-0.03981,38.817211
7727,-19.658018,SHORT,-0.002157,0.042412,0.000216,0.042196,38.859407
7728,-19.270876,SHORT,0.00371,-0.071495,0.000194,-0.071689,38.787718
7729,14.46764,LONG,0.00125,0.018089,0.016869,0.001219,38.788938
7730,19.077959,LONG,-0.002402,-0.045824,0.002305,-0.048129,38.740809
7731,19.888721,LONG,-5e-05,-0.000996,0.000405,-0.001402,38.739407
7732,19.886028,LONG,-0.015959,-0.317364,1e-06,-0.317365,38.422042
7733,19.90612,LONG,0.00609,0.121237,1e-05,0.121227,38.543269
7734,19.915709,LONG,-0.003193,-0.063588,5e-06,-0.063593,38.479676
7735,19.92164,LONG,-0.005446,-0.108499,3e-06,-0.108502,38.371175
7736,19.920427,LONG,-0.006965,-0.138755,1e-06,-0.138755,38.232419
7737,19.289398,LONG,0.002054,0.039615,0.000316,0.039299,38.271718
7738,19.164083,LONG,-0.002002,-0.038372,6.3e-05,-0.038435,38.233283
7739,16.473122,LONG,5.1e-05,0.000847,0.001345,-0.000499,38.232784
7740,19.178904,LONG,-0.001955,-0.03749,0.001353,-0.038843,38.193942
7741,19.933992,LONG,0.00749,0.149296,0.000378,0.148918,38.34286
7742,19.899298,LONG,0.002858,0.05687,1.7e-05,0.056852,38.399713
7743,19.674715,LONG,-0.000204,-0.004011,0.000112,-0.004123,38.395589
7744,19.361477,LONG,0.000968,0.018742,0.000157,0.018585,38.414174
7745,-19.831125,SHORT,0.004268,-0.084645,0.019596,-0.104241,38.309933
7746,-19.794886,SHORT,-0.001675,0.03315,1.8e-05,0.033132,38.343064
7747,-19.795799,SHORT,0.001218,-0.024115,0.0,-0.024116,38.318948
7748,-19.789812,SHORT,-0.000507,0.010042,3e-06,0.010039,38.328987
7749,-16.132946,SHORT,0.003091,-0.04987,0.001828,-0.051698,38.277288
7750,-19.370979,SHORT,0.000101,-0.00196,0.001619,-0.003579,38.273709
7751,-19.535599,SHORT,0.002425,-0.047383,8.2e-05,-0.047465,38.226244
7752,-19.728573,SHORT,0.006941,-0.136929,9.6e-05,-0.137025,38.089219
7753,-19.649342,SHORT,-0.001756,0.034499,4e-05,0.03446,38.123678
7754,-18.153975,SHORT,0.001555,-0.028234,0.000748,-0.028982,38.094697
7755,-18.794468,SHORT,0.001503,-0.028244,0.00032,-0.028564,38.066133
7756,-17.917896,SHORT,0.0021,-0.037629,0.000438,-0.038068,38.028065
7757,19.892668,LONG,0.009693,0.192822,0.018905,0.173917,38.201982
7758,19.815281,LONG,0.002717,0.053839,3.9e-05,0.053801,38.255782
7759,19.830349,LONG,-0.00242,-0.047995,8e-06,-0.048003,38.20778
7760,19.919928,LONG,-0.001881,-0.037469,4.5e-05,-0.037514,38.170265
7761,-19.776251,SHORT,-0.000248,0.0049,0.019848,-0.014948,38.155317
7762,-19.778423,SHORT,0.000991,-0.019594,1e-06,-0.019595,38.135722
7763,-19.787754,SHORT,0.001583,-0.031325,5e-06,-0.03133,38.104392
7764,-19.797544,SHORT,0.001038,-0.02054,5e-06,-0.020545,38.083847
7765,19.91061,LONG,0.002023,0.04027,0.019854,0.020416,38.104263
7766,19.911255,LONG,-0.001874,-0.037322,0.0,-0.037322,38.06694
7767,19.909216,LONG,0.000346,0.00688,1e-06,0.006879,38.073819
7768,19.910997,LONG,0.000247,0.004913,1e-06,0.004912,38.078731
7769,19.904819,LONG,0.002612,0.051987,3e-06,0.051984,38.130715
7770,19.920736,LONG,0.003341,0.066556,8e-06,0.066548,38.197263
7771,19.926687,LONG,-0.000442,-0.008799,3e-06,-0.008802,38.188462
7772,19.913593,LONG,0.001373,0.027343,7e-06,0.027337,38.215798
7773,17.921034,LONG,-0.000196,-0.003513,0.000996,-0.00451,38.211289
7774,18.868113,LONG,-0.004372,-0.082489,0.000474,-0.082962,38.128326
7775,19.851284,LONG,-0.000788,-0.015642,0.000492,-0.016134,38.112192
7776,19.908463,LONG,-0.00143,-0.028465,2.9e-05,-0.028494,38.083699
7777,-19.657841,SHORT,-0.003212,0.063145,0.019783,0.043361,38.12706
7778,-19.134218,SHORT,0.003064,-0.05863,0.000262,-0.058892,38.068168
7779,-19.600546,SHORT,0.003497,-0.068552,0.000233,-0.068785,37.999383
7780,-19.78863,SHORT,-0.000246,0.004866,9.4e-05,0.004772,38.004155
7781,-19.765862,SHORT,-0.001427,0.028214,1.1e-05,0.028203,38.032357
7782,-19.71232,SHORT,0.003491,-0.068818,2.7e-05,-0.068844,37.963513
7783,-19.755102,SHORT,-0.00231,0.045627,2.1e-05,0.045606,38.009119
7784,-19.703131,SHORT,0.003928,-0.077396,2.6e-05,-0.077422,37.931697
7785,19.89686,LONG,0.001126,0.022414,0.0198,0.002614,37.93431
7786,19.89543,LONG,-0.001617,-0.032164,1e-06,-0.032165,37.902145
7787,19.901136,LONG,-0.001963,-0.039068,3e-06,-0.039071,37.863075
7788,19.905043,LONG,0.000786,0.015639,2e-06,0.015637,37.878712
7789,19.828186,LONG,-0.00054,-0.010709,3.8e-05,-0.010748,37.867964
7790,19.865118,LONG,-0.00522,-0.103689,1.8e-05,-0.103707,37.764257
7791,19.908131,LONG,-0.000444,-0.008848,2.2e-05,-0.008869,37.755388
7792,19.919077,LONG,0.001185,0.023598,5e-06,0.023593,37.778981
7793,-19.829767,SHORT,-0.003955,0.078417,0.019874,0.058543,37.837524
7794,-19.562696,SHORT,-0.007158,0.140026,0.000134,0.139892,37.977416
7795,-17.257711,SHORT,0.000997,-0.01721,0.001152,-0.018362,37.959054
7796,-18.853535,SHORT,-0.009162,0.172731,0.000798,0.171933,38.130988
7797,19.36541,LONG,-0.00489,-0.094706,0.019109,-0.113816,38.017172
7798,18.675182,LONG,0.005293,0.098843,0.000345,0.098498,38.11567
7799,18.831848,LONG,0.002009,0.037832,7.8e-05,0.037754,38.153424
7800,8.833839,LONG,0.013555,0.119741,0.004999,0.114742,38.268166
7801,19.899086,LONG,0.009655,0.192121,0.005533,0.186589,38.454754
7802,19.905693,LONG,-0.003585,-0.071362,3e-06,-0.071366,38.383388
7803,19.899967,LONG,0.005984,0.119086,3e-06,0.119083,38.502471
7804,19.9091,LONG,-0.002056,-0.040935,5e-06,-0.04094,38.461532
7805,19.900736,LONG,0.001078,0.021444,4e-06,0.02144,38.482971
7806,19.895309,LONG,-0.002598,-0.051685,3e-06,-0.051688,38.431284
7807,19.888903,LONG,-0.002359,-0.04691,3e-06,-0.046913,38.38437
7808,19.907518,LONG,-0.007407,-0.147449,9e-06,-0.147459,38.236912
7809,-19.724806,SHORT,-0.007812,0.154082,0.019816,0.134265,38.371177
7810,-16.861572,SHORT,0.005132,-0.086528,0.001432,-0.08796,38.283218
7811,-19.328793,SHORT,-0.007983,0.154299,0.001234,0.153066,38.436283
7812,15.928881,LONG,0.005246,0.083562,0.017629,0.065933,38.502217
7813,19.913366,LONG,0.003631,0.072306,0.001992,0.070314,38.57253
7814,19.903536,LONG,0.002529,0.050335,5e-06,0.05033,38.622861
7815,19.9111,LONG,0.009905,0.197224,4e-06,0.19722,38.820081
7816,0.0,FLAT,0.003524,0.0,0.009956,-0.009956,38.810125
7817,-19.792046,SHORT,0.000489,-0.009669,0.009896,-0.019565,38.79056
7818,-19.760506,SHORT,-0.002592,0.051217,1.6e-05,0.051201,38.841761
7819,-19.739069,SHORT,-0.001078,0.021276,1.1e-05,0.021265,38.863026
7820,-19.594549,SHORT,0.000392,-0.007683,7.2e-05,-0.007755,38.855271
7821,19.229431,LONG,0.007275,0.139885,0.019412,0.120473,38.975745
7822,19.770882,LONG,-0.000535,-0.010582,0.000271,-0.010853,38.964892
7823,19.905844,LONG,-0.002583,-0.051415,6.7e-05,-0.051482,38.913409
7824,19.896826,LONG,0.00039,0.007766,5e-06,0.007761,38.92117
7825,-19.819271,SHORT,0.002095,-0.041527,0.019858,-0.061385,38.859786
7826,-19.65538,SHORT,0.003353,-0.065905,8.2e-05,-0.065987,38.793799
7827,-19.789974,SHORT,0.004453,-0.08813,6.7e-05,-0.088197,38.705602
7828,-19.766348,SHORT,0.002412,-0.047676,1.2e-05,-0.047688,38.657914
7829,-19.795908,SHORT,-0.004249,0.084112,1.5e-05,0.084097,38.742011
7830,-19.736643,SHORT,0.004682,-0.092417,3e-05,-0.092446,38.649565
7831,-19.783205,SHORT,-0.002797,0.055338,2.3e-05,0.055314,38.704879
7832,-19.666727,SHORT,0.004145,-0.081514,5.8e-05,-0.081573,38.623307
7833,-19.809595,SHORT,-0.003565,0.070629,7.1e-05,0.070558,38.693865
7834,-19.790703,SHORT,0.001592,-0.031498,9e-06,-0.031507,38.662357
7835,-19.792912,SHORT,-0.001881,0.037234,1e-06,0.037233,38.69959
7836,-19.750498,SHORT,0.005345,-0.105564,2.1e-05,-0.105586,38.594005
7837,19.917879,LONG,0.001631,0.032496,0.019834,0.012661,38.606666
7838,19.917234,LONG,0.001581,0.031488,0.0,0.031488,38.638154
7839,19.92119,LONG,-0.000766,-0.015264,2e-06,-0.015266,38.622888
7840,19.91873,LONG,-0.000575,-0.011454,1e-06,-0.011455,38.611433
7841,19.910433,LONG,0.0044,0.087611,4e-06,0.087606,38.699039
7842,19.917242,LONG,0.003145,0.062636,3e-06,0.062632,38.761672
7843,19.920475,LONG,-0.003813,-0.07596,2e-06,-0.075962,38.68571
7844,19.916542,LONG,-0.001577,-0.031412,2e-06,-0.031414,38.654296
7845,-19.833124,SHORT,-0.003738,0.074132,0.019875,0.054257,38.708554
7846,-19.693378,SHORT,-0.002211,0.04354,7e-05,0.04347,38.752024
7847,-18.79459,SHORT,-0.001975,0.037114,0.000449,0.036665,38.788688
7848,-17.489983,SHORT,0.003129,-0.054723,0.000652,-0.055376,38.733313
7849,19.898544,LONG,0.015783,0.314057,0.018694,0.295362,39.028675
7850,19.922722,LONG,-0.001089,-0.021689,1.2e-05,-0.021702,39.006974
7851,19.914656,LONG,-0.000474,-0.009434,4e-06,-0.009438,38.997536
7852,19.908636,LONG,-0.002467,-0.049113,3e-06,-0.049116,38.94842
7853,19.910339,LONG,0.003083,0.061377,1e-06,0.061377,39.009797
7854,19.915754,LONG,-0.001706,-0.033979,3e-06,-0.033982,38.975814
7855,19.916937,LONG,-0.002612,-0.052028,1e-06,-0.052029,38.923785
7856,19.912935,LONG,-0.004194,-0.083512,2e-06,-0.083514,38.840271
7857,19.709057,LONG,0.002623,0.051701,0.000102,0.0516,38.89187
7858,19.600494,LONG,-0.002528,-0.049545,5.4e-05,-0.049599,38.842272
7859,19.880648,LONG,0.000955,0.018978,0.00014,0.018838,38.86111
7860,19.84737,LONG,0.001525,0.030277,1.7e-05,0.03026,38.89137
7861,19.912151,LONG,0.001095,0.021804,3.2e-05,0.021771,38.913141
7862,19.909088,LONG,9.5e-05,0.001895,2e-06,0.001893,38.915034
7863,19.906263,LONG,-0.005678,-0.113026,1e-06,-0.113027,38.802007
7864,19.907038,LONG,0.001052,0.020945,0.0,0.020944,38.822952
7865,-19.763384,SHORT,-0.001291,0.025522,0.019835,0.005687,38.828639
7866,-19.367373,SHORT,-0.002732,0.052907,0.000198,0.052709,38.881348
7867,-18.981565,SHORT,0.001726,-0.032766,0.000193,-0.032959,38.848389
7868,-19.528799,SHORT,-0.000287,0.005614,0.000274,0.005341,38.85373
7869,-19.313368,SHORT,-0.001487,0.028713,0.000108,0.028606,38.882336
7870,-19.318699,SHORT,0.001343,-0.025944,3e-06,-0.025946,38.856389
7871,-19.599442,SHORT,-0.000719,0.014096,0.00014,0.013956,38.870345
7872,-19.653845,SHORT,0.002347,-0.046137,2.7e-05,-0.046164,38.824181
7873,19.916697,LONG,0.001291,0.025716,0.019785,0.00593,38.830111
7874,19.907457,LONG,0.004339,0.086387,5e-06,0.086383,38.916494
7875,19.909712,LONG,-0.001429,-0.028441,1e-06,-0.028442,38.888051
7876,19.906275,LONG,-0.000477,-0.009488,2e-06,-0.009489,38.878562
7877,-19.809874,SHORT,-0.002243,0.044437,0.019858,0.024579,38.903141
7878,-19.683538,SHORT,-0.00527,0.103727,6.3e-05,0.103664,39.006804
7879,-18.748903,SHORT,0.001728,-0.032392,0.000467,-0.03286,38.973945
7880,-19.447515,SHORT,0.00249,-0.04843,0.000349,-0.04878,38.925165
7881,19.880941,LONG,0.002055,0.040848,0.019664,0.021183,38.946349
7882,19.90206,LONG,-0.000812,-0.016156,1.1e-05,-0.016167,38.930182
7883,19.899593,LONG,0.003624,0.072117,1e-06,0.072116,39.002298
7884,19.901356,LONG,0.000286,0.005683,1e-06,0.005682,39.00798
7885,-19.736755,SHORT,-0.001667,0.032899,0.019819,0.013079,39.021059
7886,-19.543114,SHORT,0.003996,-0.078091,9.7e-05,-0.078188,38.942872
7887,-19.716261,SHORT,-0.000285,0.005617,8.7e-05,0.00553,38.948402
7888,-19.632162,SHORT,0.001092,-0.021431,4.2e-05,-0.021473,38.926929
7889,-19.78838,SHORT,-0.00266,0.052636,7.8e-05,0.052558,38.979487
7890,-19.746511,SHORT,0.002565,-0.050651,2.1e-05,-0.050672,38.928815
7891,-19.730534,SHORT,-0.002708,0.053426,8e-06,0.053418,38.982233
7892,-19.750881,SHORT,-0.005007,0.098898,1e-05,0.098888,39.081121
7893,-17.993174,SHORT,-0.000765,0.013769,0.000879,0.01289,39.094011
7894,-19.343445,SHORT,0.007104,-0.137407,0.000675,-0.138082,38.955928
7895,-19.735542,SHORT,-0.001997,0.039417,0.000196,0.039221,38.995149
7896,-19.652891,SHORT,0.00872,-0.171382,4.1e-05,-0.171423,38.823726
7897,-19.72324,SHORT,-0.001937,0.038195,3.5e-05,0.03816,38.861886
7898,-19.586588,SHORT,-0.005024,0.098407,6.8e-05,0.098338,38.960224
7899,-1.536902,SHORT,0.00261,-0.004011,0.009025,-0.013036,38.947188
7900,-18.446218,SHORT,0.005812,-0.107218,0.008455,-0.115673,38.831516
7901,19.908335,LONG,-0.001179,-0.023465,0.019177,-0.042642,38.788873
7902,19.904367,LONG,0.000189,0.003756,2e-06,0.003754,38.792627
7903,19.915077,LONG,-0.002597,-0.051729,5e-06,-0.051734,38.740893
7904,19.903944,LONG,0.001607,0.031976,6e-06,0.03197,38.772863
7905,-19.839436,SHORT,-0.002553,0.050644,0.019872,0.030773,38.803635
7906,-19.675087,SHORT,-0.0009,0.017702,8.2e-05,0.01762,38.821255
7907,-19.349829,SHORT,-0.004606,0.089125,0.000163,0.088963,38.910218
7908,15.056664,LONG,-0.00181,-0.027256,0.017203,-0.044459,38.865759
7909,19.237444,LONG,0.000572,0.011004,0.00209,0.008913,38.874673
7910,-17.271778,SHORT,0.004375,-0.075555,0.018255,-0.09381,38.780863
7911,-19.654127,SHORT,0.001375,-0.027024,0.001191,-0.028215,38.752648
7912,-19.738092,SHORT,-0.002989,0.059005,4.2e-05,0.058963,38.811611
7913,-18.686903,SHORT,0.001425,-0.026622,0.000526,-0.027148,38.784463
7914,-19.061739,SHORT,0.001186,-0.022601,0.000187,-0.022788,38.761675
7915,-19.660286,SHORT,-0.00518,0.101836,0.000299,0.101536,38.863211
7916,-17.741196,SHORT,-0.00358,0.063508,0.00096,0.062549,38.92576
7917,19.856489,LONG,0.001911,0.037941,0.018799,0.019142,38.944902
7918,19.74069,LONG,-0.000191,-0.003769,5.8e-05,-0.003827,38.941076
7919,19.889633,LONG,-4.8e-05,-0.000949,7.4e-05,-0.001024,38.940052
7920,19.740528,LONG,-0.000239,-0.004712,7.5e-05,-0.004787,38.935265
7921,19.928358,LONG,0.00405,0.080714,9.4e-05,0.08062,39.015886
7922,19.904303,LONG,-0.002285,-0.045485,1.2e-05,-0.045497,38.970389
7923,19.922319,LONG,-0.002577,-0.051341,9e-06,-0.05135,38.919039
7924,19.925129,LONG,0.001528,0.030445,1e-06,0.030443,38.949482
7925,-19.827913,SHORT,-0.001241,0.024612,0.019877,0.004736,38.954217
7926,-19.634218,SHORT,-0.000669,0.013136,9.7e-05,0.013039,38.967256
7927,-19.657948,SHORT,-0.000383,0.007519,1.2e-05,0.007507,38.974764
7928,-19.708759,SHORT,-0.002011,0.039625,2.5e-05,0.0396,39.014363
7929,-18.416456,SHORT,0.000479,-0.008823,0.000646,-0.009469,39.004895
7930,-19.096352,SHORT,0.0,-0.0,0.00034,-0.00034,39.004555
7931,-19.285738,SHORT,0.000766,-0.014773,9.5e-05,-0.014868,38.989687
7932,-19.177784,SHORT,0.00153,-0.029348,5.4e-05,-0.029402,38.960285
7933,16.548145,LONG,0.002482,0.041068,0.017863,0.023205,38.98349
7934,19.028522,LONG,-0.000477,-0.009072,0.00124,-0.010313,38.973178
7935,19.872564,LONG,0.004045,0.080393,0.000422,0.079971,39.053148
