step,position,action,position_change,pred_return,pred_15m,pred_1h,pred_4h,pred_1d,market_return,gross_pnl,cost,net_pnl,cumul_net_pnl,correct_direction
1683,-0.167843,SHORT,0.073385,-0.030307,0.003919,-0.006691,-0.008909,-0.017365,0.001568,-0.000263,3.7e-05,-0.0003,0.012133,0
1684,-0.191345,SHORT,0.023501,-0.031367,0.003843,-0.006492,-0.007903,-0.017365,0.000241,-4.6e-05,1.2e-05,-5.8e-05,0.012075,0
1685,-0.171329,SHORT,0.020015,-0.006728,0.003507,-0.006359,-0.007107,-0.017365,0.0,-0.0,1e-05,-1e-05,0.012065,1
1686,-0.172211,SHORT,0.000882,-0.015568,0.006728,-0.004974,-0.006385,-0.017365,0.001806,-0.000311,0.0,-0.000311,0.011754,0
1687,-0.132946,SHORT,0.039266,-0.007688,0.005316,-0.004451,-0.00563,-0.017365,-0.000963,0.000128,2e-05,0.000108,0.011862,1
1688,-0.091227,SHORT,0.041719,-0.000237,0.005137,-0.004414,-0.003787,-0.017365,0.002165,-0.000198,2.1e-05,-0.000218,0.011644,0
1689,-0.071349,SHORT,0.019878,0.001292,0.006833,-0.004272,-0.003787,-0.017365,-0.002527,0.00018,1e-05,0.00017,0.011814,1
1690,-0.036791,FLAT,0.034557,-0.00933,0.003918,-0.004674,-0.00382,-0.017365,-0.000482,1.8e-05,1.7e-05,0.0,0.011815,1
1691,-0.021392,FLAT,0.015399,-0.011926,0.006916,-0.004912,-0.00382,-0.017365,-0.000362,8e-06,8e-06,0.0,0.011815,1
1692,-0.008114,FLAT,0.013278,-0.004728,0.008745,-0.004927,-0.003824,-0.017365,-0.000121,1e-06,7e-06,-6e-06,0.011809,1
1693,0.018766,FLAT,0.026881,-0.009947,0.008377,-0.00496,-0.003824,-0.017365,0.001927,3.6e-05,1.3e-05,2.3e-05,0.011832,1
1694,0.020095,FLAT,0.001328,-0.014536,0.007988,-0.003702,-0.003202,-0.017365,0.00012,2e-06,1e-06,2e-06,0.011834,1
1695,0.028331,FLAT,0.008236,-0.011345,0.005578,-0.003331,-0.003202,-0.017365,0.000241,7e-06,4e-06,3e-06,0.011836,1
1696,0.020242,FLAT,0.008089,-0.012012,0.0047,-0.003126,-0.003225,-0.017365,0.000601,1.2e-05,4e-06,8e-06,0.011844,1
1697,0.030369,FLAT,0.010128,-0.013281,0.004387,-0.003029,-0.003225,-0.017365,0.001442,4.4e-05,5e-06,3.9e-05,0.011883,1
1698,0.027786,FLAT,0.002583,-0.001433,0.007452,-0.006312,-0.011242,-0.087846,-0.002043,-5.7e-05,1e-06,-5.8e-05,0.011825,0
1699,0.056529,LONG,0.028743,-0.001979,0.00743,-0.006614,-0.012684,-0.088904,-0.001324,-7.5e-05,1.4e-05,-8.9e-05,0.011736,0
1700,0.037189,FLAT,0.01934,-0.003679,0.006147,-0.006981,-0.012913,-0.090004,0.00012,4e-06,1e-05,-5e-06,0.011731,1
1701,0.026144,FLAT,0.011045,-0.000239,0.006701,-0.007051,-0.013156,-0.090924,0.000482,1.3e-05,6e-06,7e-06,0.011738,1
1702,0.022615,FLAT,0.003529,0.000901,0.006696,-0.00749,-0.013313,-0.092525,-0.001566,-3.5e-05,2e-06,-3.7e-05,0.011701,0
1703,0.045106,FLAT,0.022491,-0.003132,0.006621,-0.007656,-0.013455,-0.093105,0.000482,2.2e-05,1.1e-05,1.1e-05,0.011711,1
1704,0.01725,FLAT,0.027856,0.005356,0.00631,-0.007472,-0.014212,-0.09358,-0.000482,-8e-06,1.4e-05,-2.2e-05,0.011689,0
1705,0.029605,FLAT,0.012355,-0.004088,0.005988,-0.007515,-0.014212,-0.09358,0.0,0.0,6e-06,-6e-06,0.011683,0
1706,0.019728,FLAT,0.009876,0.001739,0.004654,-0.007631,-0.014047,-0.093439,-0.002777,-5.5e-05,5e-06,-6e-05,0.011623,0
1707,0.033993,FLAT,0.014265,0.000392,0.005596,-0.008109,-0.014047,-0.093439,0.003741,0.000127,7e-06,0.00012,0.011743,1
1708,-0.021962,FLAT,0.055955,-0.001794,0.006513,-0.008435,-0.014047,-0.093439,-0.008347,0.000183,2.8e-05,0.000155,0.011898,1
1709,-0.019269,FLAT,0.002693,-0.00788,0.002906,-0.008604,-0.014047,-0.093439,0.002184,-4.2e-05,1e-06,-4.3e-05,0.011855,0
1710,-0.068174,SHORT,0.048905,-0.011498,0.003477,-0.008737,-0.014298,-0.092997,0.001211,-8.3e-05,2.4e-05,-0.000107,0.011748,0
1711,-0.040022,FLAT,0.028151,-0.005991,0.005596,-0.008794,-0.014298,-0.092997,-0.002303,9.2e-05,1.4e-05,7.8e-05,0.011826,1
1712,-0.069544,SHORT,0.029522,-0.00099,0.003528,-0.008771,-0.014223,-0.092997,-0.0017,0.000118,1.5e-05,0.000103,0.011929,1
1713,-0.046246,FLAT,0.023298,-0.017421,0.004303,-0.008746,-0.014223,-0.092997,0.000972,-4.5e-05,1.2e-05,-5.7e-05,0.011873,0
1714,-0.119678,SHORT,0.073432,-0.012619,0.006947,-0.01366,-0.028491,-0.092509,0.000486,-5.8e-05,3.7e-05,-9.5e-05,0.011778,0
1715,-0.068639,SHORT,0.051039,-0.005067,0.005399,-0.01381,-0.027204,-0.092509,-0.001336,9.2e-05,2.6e-05,6.6e-05,0.011844,1
1716,-0.092499,SHORT,0.02386,0.000464,0.004617,-0.013784,-0.026503,-0.092509,-0.004629,0.000428,1.2e-05,0.000416,0.01226,1
1717,-0.132903,SHORT,0.040404,0.002684,0.005198,-0.013842,-0.025995,-0.092509,0.004508,-0.000599,2e-05,-0.000619,0.011641,0
1718,-0.192692,SHORT,0.059789,-0.0387,0.004857,-0.00807,-0.025615,-0.09207,0.004245,-0.000818,3e-05,-0.000848,0.010793,0
1719,-0.114135,SHORT,0.078556,-0.000897,0.005641,-0.007386,-0.025353,-0.09207,-0.000969,0.000111,3.9e-05,7.1e-05,0.010865,1
1720,-0.081877,SHORT,0.032258,-0.013196,0.00816,-0.006914,-0.025088,-0.09207,-0.001334,0.000109,1.6e-05,9.3e-05,0.010958,1
1721,-0.053461,SHORT,0.028417,-0.013601,0.007714,-0.006719,-0.025088,-0.09207,-0.002186,0.000117,1.4e-05,0.000103,0.01106,1
1722,-0.032595,FLAT,0.020865,-0.008334,0.008759,-0.005305,-0.025119,-0.091703,0.000851,-2.8e-05,1e-05,-3.8e-05,0.011022,0
1723,-0.034155,FLAT,0.00156,-0.009438,0.006324,-0.005072,-0.025119,-0.091703,0.000971,-3.3e-05,1e-06,-3.4e-05,0.010988,0
1724,-0.034085,FLAT,7e-05,0.009235,0.006415,-0.004926,-0.025103,-0.091703,-0.000121,4e-06,0.0,4e-06,0.010992,1
1725,-0.037235,FLAT,0.003151,0.002738,0.0073,-0.004848,-0.025103,-0.091703,0.005206,-0.000194,2e-06,-0.000195,0.010797,0
1726,-0.025384,FLAT,0.011852,0.008875,0.006084,-0.004189,-0.025124,-0.091411,-0.000362,9e-06,6e-06,3e-06,0.0108,1
1727,0.013508,FLAT,0.038892,0.003889,0.007508,-0.003599,-0.025124,-0.091411,0.001086,1.5e-05,1.9e-05,-5e-06,0.010795,1
1728,0.02563,FLAT,0.012121,-0.004203,0.006867,-0.003421,-0.025115,-0.091411,0.000241,6e-06,6e-06,0.0,0.010795,1
1729,0.060437,LONG,0.034807,0.001116,0.007171,-0.003227,-0.025115,-0.091411,-0.002657,-0.000161,1.7e-05,-0.000178,0.010617,0
1730,0.099253,LONG,0.038816,-0.025483,0.008786,0.00179,0.024591,-0.091187,-0.000363,-3.6e-05,1.9e-05,-5.5e-05,0.010562,0
1731,0.086477,LONG,0.012776,-0.025566,0.005846,0.001826,0.023064,-0.091187,0.003623,0.000313,6e-06,0.000307,0.010869,1
1732,0.097219,LONG,0.010743,-0.025118,0.00736,0.002098,0.022084,-0.091187,0.001084,0.000105,5e-06,0.0001,0.010969,1
1733,0.100558,LONG,0.003339,-0.032566,0.006792,0.002156,0.021435,-0.091187,0.000722,7.3e-05,2e-06,7.1e-05,0.01104,1
1734,0.094455,LONG,0.006103,-0.018359,0.006337,-0.005754,0.021011,-0.091018,0.002044,0.000193,3e-06,0.00019,0.01123,1
1735,0.085095,LONG,0.00936,-0.019364,0.006844,-0.005583,0.02072,-0.091018,-0.001562,-0.000133,5e-06,-0.000138,0.011092,0
1736,0.096117,LONG,0.011022,-0.022707,0.006144,-0.005582,0.020722,-0.091018,-0.000481,-4.6e-05,6e-06,-5.2e-05,0.011041,0
1737,0.08893,LONG,0.007186,-0.027997,0.004878,-0.005497,0.020722,-0.091018,0.003244,0.000288,4e-06,0.000285,0.011325,1
1738,0.072679,LONG,0.016251,-0.024579,0.007026,-0.012576,0.020687,-0.090895,0.00586,0.000426,8e-06,0.000418,0.011743,1
1739,0.030394,FLAT,0.042286,-0.012486,0.006353,-0.012387,0.020687,-0.090895,-0.001551,-4.7e-05,2.1e-05,-6.8e-05,0.011675,0
1740,0.096887,LONG,0.066494,-0.021937,0.006288,-0.012213,0.020695,-0.090895,-0.001673,-0.000162,3.3e-05,-0.000195,0.01148,0
1741,0.093613,LONG,0.003275,-0.019805,0.005642,-0.012046,0.020695,-0.090895,-0.008771,-0.000821,2e-06,-0.000823,0.010657,0
1742,0.116546,LONG,0.022933,0.000969,0.007036,-0.010718,0.020644,-0.090809,0.001568,0.000183,1.1e-05,0.000171,0.010828,1
1743,0.09391,LONG,0.022635,-0.006623,0.00601,-0.010999,0.020644,-0.090809,-0.003259,-0.000306,1.1e-05,-0.000317,0.010511,0
1744,0.108572,LONG,0.014662,-0.010287,0.007201,-0.01112,0.020608,-0.090809,0.000242,2.6e-05,7e-06,1.9e-05,0.01053,1
1745,0.079909,LONG,0.028664,-0.003351,0.006491,-0.011233,0.020608,-0.090809,-0.008984,-0.000718,1.4e-05,-0.000732,0.009797,0
1746,-0.01772,FLAT,0.097628,-0.010737,0.006661,-0.011014,-0.018536,-0.090753,0.008379,-0.000148,4.9e-05,-0.000197,0.0096,0
1747,-0.094496,SHORT,0.076777,-0.016674,0.005827,-0.011483,-0.018984,-0.090753,-0.003271,0.000309,3.8e-05,0.000271,0.009871,1
1748,-0.05309,SHORT,0.041407,-0.001849,0.004838,-0.011569,-0.019056,-0.090753,-0.002065,0.00011,2.1e-05,8.9e-05,0.00996,1
1749,-0.051562,SHORT,0.001528,-0.004843,0.004193,-0.011613,-0.018978,-0.090753,-0.007199,0.000371,1e-06,0.00037,0.01033,1
1750,-0.110511,SHORT,0.058949,-0.029498,0.004857,-0.013947,-0.018934,-0.090722,0.0,-0.0,2.9e-05,-2.9e-05,0.010301,1
1751,-0.088656,SHORT,0.021854,0.008708,0.005033,-0.014063,-0.018838,-0.090722,-0.00049,4.3e-05,1.1e-05,3.3e-05,0.010333,1
1752,-0.181206,SHORT,0.09255,-0.034036,0.003145,-0.013961,-0.020157,-0.090722,0.005011,-0.000908,4.6e-05,-0.000954,0.009379,0
1753,-0.250478,SHORT,0.069272,-0.055191,0.004079,-0.013982,-0.020157,-0.090722,0.000731,-0.000183,3.5e-05,-0.000218,0.009161,0
1754,-0.15538,SHORT,0.095098,-0.028449,0.00745,-0.012753,-0.020183,-0.090722,-0.000853,0.000133,4.8e-05,8.5e-05,0.009246,1
1755,-0.170513,SHORT,0.015133,-0.024962,0.005611,-0.012033,-0.020183,-0.090722,-0.000488,8.3e-05,8e-06,7.6e-05,0.009322,1
1756,-0.177103,SHORT,0.00659,-0.037629,0.00758,-0.011756,-0.020225,-0.090722,0.003288,-0.000582,3e-06,-0.000586,0.008736,0
1757,-0.17178,SHORT,0.005323,-0.029729,0.005024,-0.011746,-0.020225,-0.090722,-0.000243,4.2e-05,3e-06,3.9e-05,0.008775,1
1758,-0.118527,SHORT,0.053253,-0.016464,0.006044,-0.010032,-0.020794,-0.090722,-0.003899,0.000462,2.7e-05,0.000436,0.009211,1
1759,-0.083496,SHORT,0.035031,-0.016395,0.004767,-0.010304,-0.020794,-0.090722,-0.000488,4.1e-05,1.8e-05,2.3e-05,0.009234,1
1760,-0.076034,SHORT,0.007462,-0.004837,0.004984,-0.010981,-0.020821,-0.090722,0.001465,-0.000111,4e-06,-0.000115,0.009119,0
1761,-0.103739,SHORT,0.027705,-0.017613,0.005404,-0.011054,-0.020821,-0.090722,-0.001465,0.000152,1.4e-05,0.000138,0.009257,1
1762,-0.073323,SHORT,0.030416,-0.017673,0.004917,-0.013569,-0.029004,-0.090722,-0.000978,7.2e-05,1.5e-05,5.6e-05,0.009313,1
1763,-0.09757,SHORT,0.024247,-0.012882,0.003756,-0.014102,-0.026525,-0.090722,-0.001223,0.000119,1.2e-05,0.000107,0.009421,1
1764,-0.088298,SHORT,0.009273,0.013441,0.005108,-0.014243,-0.025518,-0.090722,-0.002819,0.000249,5e-06,0.000244,0.009665,1
1765,-0.091679,SHORT,0.003381,-0.009993,0.005429,-0.014373,-0.024787,-0.090722,0.003676,-0.000337,2e-06,-0.000339,0.009326,0
1766,-0.148541,SHORT,0.056862,-0.027864,0.00577,-0.014995,-0.024335,-0.090722,-0.003185,0.000473,2.8e-05,0.000445,0.009771,1
1767,-0.096181,SHORT,0.05236,-0.018772,0.004492,-0.014595,-0.023995,-0.090722,0.0,-0.0,2.6e-05,-2.6e-05,0.009745,1
1768,-0.092463,SHORT,0.003718,-0.012006,0.004684,-0.014309,-0.023036,-0.090722,0.001594,-0.000147,2e-06,-0.000149,0.009596,0
1769,-0.102131,SHORT,0.009668,-0.016236,0.004336,-0.01425,-0.023036,-0.090722,-0.002208,0.000225,5e-06,0.000221,0.009816,1
1770,-0.071488,SHORT,0.030643,-0.013938,0.005025,-0.010666,-0.023117,-0.090722,0.002085,-0.000149,1.5e-05,-0.000164,0.009652,0
1771,-0.058429,SHORT,0.013059,0.000872,0.007277,-0.010469,-0.023117,-0.090722,-0.001349,7.9e-05,7e-06,7.2e-05,0.009724,1
1772,-0.083357,SHORT,0.024928,-0.004918,0.004647,-0.010581,-0.023144,-0.090722,0.000368,-3.1e-05,1.2e-05,-4.3e-05,0.009681,0
1773,-0.066823,SHORT,0.016534,-0.016206,0.005902,-0.010483,-0.023144,-0.090722,0.004527,-0.000303,8e-06,-0.000311,0.00937,0
1774,-0.058548,SHORT,0.008274,-0.01992,0.006783,-0.003903,-0.022751,-0.090722,0.003899,-0.000228,4e-06,-0.000232,0.009138,0
1775,-0.038355,FLAT,0.020193,0.003859,0.006693,-0.003343,-0.022751,-0.090722,0.003399,-0.00013,1e-05,-0.00014,0.008997,0
1776,-0.029507,FLAT,0.008849,-0.003838,0.006823,-0.003071,-0.022755,-0.090722,-0.000849,2.5e-05,4e-06,2.1e-05,0.009018,1
1777,0.056102,LONG,0.085609,0.00276,0.00687,-0.002762,-0.022755,-0.090722,-0.004498,-0.000252,4.3e-05,-0.000295,0.008723,0
1778,0.074646,LONG,0.018544,-0.005888,0.009427,-0.007554,-0.015779,-0.090722,0.000731,5.5e-05,9e-06,4.5e-05,0.008768,1
1779,0.078063,LONG,0.003416,-0.001788,0.008351,-0.00734,-0.019381,-0.090722,0.006069,0.000474,2e-06,0.000472,0.00924,1
1780,0.035819,FLAT,0.042244,-0.002535,0.007856,-0.006713,-0.020391,-0.090722,-0.004366,-0.000156,2.1e-05,-0.000178,0.009063,0
1781,0.094996,LONG,0.059178,0.002347,0.006777,-0.006614,-0.02085,-0.090722,-0.006096,-0.000579,3e-05,-0.000609,0.008454,0
1782,0.080517,LONG,0.014479,-0.002069,0.007204,-0.003514,-0.021033,-0.090722,0.002199,0.000177,7e-06,0.00017,0.008624,1
1783,0.05108,LONG,0.029437,-0.016559,0.00476,-0.00342,-0.02114,-0.090722,0.002438,0.000125,1.5e-05,0.00011,0.008734,1
1784,0.053982,LONG,0.002902,-0.011331,0.00627,-0.00377,-0.021353,-0.090722,0.000608,3.3e-05,1e-06,3.1e-05,0.008765,1
1785,0.069586,LONG,0.015604,-0.005119,0.004056,-0.003712,-0.021353,-0.090722,-0.011994,-0.000835,8e-06,-0.000842,0.007922,0
1786,0.046272,FLAT,0.023315,-0.001022,0.004239,0.003906,-0.021176,-0.090722,0.000615,2.8e-05,1.2e-05,1.7e-05,0.007939,1
1787,0.00799,FLAT,0.038281,-0.001609,0.006303,0.00351,-0.021176,-0.090722,0.006256,5e-05,1.9e-05,3.1e-05,0.00797,1
1788,-0.020038,FLAT,0.028029,-0.013246,0.007061,0.003201,-0.021176,-0.090722,0.002199,-4.4e-05,1.4e-05,-5.8e-05,0.007912,0
1789,-0.02394,FLAT,0.003902,-0.010744,0.00652,0.003032,-0.021176,-0.090722,0.00195,-4.7e-05,2e-06,-4.9e-05,0.007863,0
1790,-0.100233,SHORT,0.076292,-0.037932,0.007185,-0.012557,-0.021223,-0.090722,-0.000122,1.2e-05,3.8e-05,-2.6e-05,0.007838,1
1791,-0.07706,SHORT,0.023173,-0.051632,0.007014,-0.012722,-0.021223,-0.090722,-0.005496,0.000423,1.2e-05,0.000412,0.008249,1
1792,-0.021249,FLAT,0.055811,-0.017253,0.006853,-0.01226,-0.021107,-0.090722,-0.001225,2.6e-05,2.8e-05,-2e-06,0.008248,1
1793,-0.054174,SHORT,0.032926,-0.019607,0.006332,-0.012202,-0.021107,-0.090722,0.007451,-0.000404,1.6e-05,-0.00042,0.007827,0
1794,-0.054427,SHORT,0.000253,-0.030039,0.006417,-0.001771,-0.028941,-0.004517,-0.000243,1.3e-05,0.0,1.3e-05,0.007841,1
1795,0.028195,FLAT,0.082622,0.002228,0.00738,-0.001009,-0.020969,-0.003929,0.005463,0.000154,4.1e-05,0.000113,0.007953,1
1796,0.011222,FLAT,0.016974,-0.001417,0.006723,-0.000824,-0.016383,-0.003588,-0.00376,-4.2e-05,8e-06,-5.1e-05,0.007903,0
1797,0.066056,LONG,0.054834,-0.006261,0.006985,-0.000584,-0.014013,-0.003354,-0.001216,-8e-05,2.7e-05,-0.000108,0.007795,0
1798,0.044621,FLAT,0.021434,-0.00443,0.006247,-0.009315,-0.012726,-0.003649,0.004007,0.000179,1.1e-05,0.000168,0.007963,1
1799,0.032485,FLAT,0.012136,-0.008555,0.007677,-0.009305,-0.012074,-0.003469,0.001453,4.7e-05,6e-06,4.1e-05,0.008004,1
1800,0.063078,LONG,0.030592,0.002366,0.006996,-0.009275,-0.010253,-0.003355,-0.007165,-0.000452,1.5e-05,-0.000467,0.007537,0
1801,0.087646,LONG,0.024569,-0.005958,0.005172,-0.009269,-0.010253,-0.003355,-0.000975,-8.5e-05,1.2e-05,-9.8e-05,0.007439,0
1802,0.054695,LONG,0.032952,-0.003827,0.005009,-0.010121,-0.010185,-0.00379,-0.001221,-6.7e-05,1.6e-05,-8.3e-05,0.007356,0
1803,0.033825,FLAT,0.02087,0.003706,0.00055,-0.009858,-0.010185,-0.00379,0.011054,0.000374,1e-05,0.000363,0.007719,1
1804,0.003273,FLAT,0.030551,0.007538,0.005524,-0.009703,-0.010146,-0.00379,-0.001935,-6e-06,1.5e-05,-2.2e-05,0.007698,0
1805,0.040502,FLAT,0.037228,-0.00645,0.004718,-0.00962,-0.010146,-0.00379,0.018824,0.000762,1.9e-05,0.000744,0.008441,1
1806,0.005,FLAT,0.035501,0.008768,0.006676,-0.012986,-0.00973,-0.004166,-0.007751,-3.9e-05,1.8e-05,-5.7e-05,0.008385,0
1807,0.078033,LONG,0.073032,-0.004852,0.006983,-0.012883,-0.00973,-0.004166,-0.005401,-0.000421,3.7e-05,-0.000458,0.007927,0
1808,0.085869,LONG,0.007837,-0.007428,0.005856,-0.012898,-0.00966,-0.004166,0.00012,1e-05,4e-06,6e-06,0.007933,1
1809,0.082848,LONG,0.003022,-0.005055,0.005377,-0.012844,-0.00966,-0.004166,0.00012,1e-05,2e-06,8e-06,0.007942,1
1810,0.088694,LONG,0.005847,-0.016509,0.007488,-0.010728,0.003993,-0.004481,0.006715,0.000596,3e-06,0.000593,0.008535,1
1811,0.083829,LONG,0.004866,-0.012232,0.007402,-0.010439,0.000385,-0.004481,-0.00012,-1e-05,2e-06,-1.2e-05,0.008522,0
1812,0.092403,LONG,0.008574,-0.012944,0.006696,-0.010147,-0.001336,-0.004481,-0.006115,-0.000565,4e-06,-0.000569,0.007953,0
1813,0.099138,LONG,0.006736,-0.013592,0.006259,-0.0101,-0.002248,-0.004481,0.001322,0.000131,3e-06,0.000128,0.00808,1
1814,0.080201,LONG,0.018938,-0.013177,0.006407,-0.013743,-0.002686,-0.004741,0.002399,0.000192,9e-06,0.000183,0.008263,1
1815,0.075372,LONG,0.004828,-0.012614,0.007679,-0.013669,-0.002912,-0.004741,0.009302,0.000701,2e-06,0.000699,0.008962,1
1816,0.043098,FLAT,0.032274,-0.004276,0.006772,-0.013765,-0.003309,-0.004741,0.0,0.0,1.6e-05,-1.6e-05,0.008946,0
1817,0.068754,LONG,0.025656,-0.010915,0.007458,-0.013701,-0.003309,-0.004741,-0.003448,-0.000237,1.3e-05,-0.00025,0.008696,0
1818,0.082925,LONG,0.014171,-0.01151,0.005483,-0.01332,-0.003347,-0.004954,-0.002863,-0.000237,7e-06,-0.000244,0.008452,0
1819,0.087727,LONG,0.004802,-0.011555,0.00768,-0.013696,-0.003347,-0.004954,-0.00515,-0.000452,2e-06,-0.000454,0.007997,0
1820,0.076517,LONG,0.01121,-0.00468,0.006682,-0.013821,-0.003329,-0.004954,-0.002525,-0.000193,6e-06,-0.000199,0.007799,0
1821,0.07443,LONG,0.002087,-0.004002,0.004479,-0.013884,-0.003329,-0.004954,-0.00386,-0.000287,1e-06,-0.000288,0.00751,0
1822,0.057239,LONG,0.017191,-0.00321,0.005902,-0.008022,-0.00344,-0.005129,0.001449,8.3e-05,9e-06,7.4e-05,0.007585,1
1823,0.028652,FLAT,0.028586,0.001206,0.004691,-0.007939,-0.00344,-0.005129,0.00229,6.6e-05,1.4e-05,5.1e-05,0.007636,1
1824,0.004737,FLAT,0.023915,-0.005742,0.004725,-0.007689,-0.0035,-0.005129,0.000722,3e-06,1.2e-05,-9e-06,0.007627,1
1825,0.020814,FLAT,0.016077,-0.009568,0.005564,-0.007547,-0.0035,-0.005129,0.001082,2.3e-05,8e-06,1.4e-05,0.007642,1
1826,0.010583,FLAT,0.010232,-0.006766,0.005145,-0.008879,-0.000249,-0.005274,0.005752,6.1e-05,5e-06,5.6e-05,0.007698,1
1827,0.006409,FLAT,0.004174,-0.003853,0.006311,-0.008544,0.001222,-0.005274,-0.002393,-1.5e-05,2e-06,-1.7e-05,0.00768,0
1828,0.030796,FLAT,0.024387,-0.011911,0.006842,-0.008331,0.002029,-0.005274,0.002154,6.6e-05,1.2e-05,5.4e-05,0.007734,1
1829,0.041553,FLAT,0.010757,-0.019119,0.005857,-0.008279,0.002455,-0.005274,0.000478,2e-05,5e-06,1.4e-05,0.007749,1
1830,0.040975,FLAT,0.000577,-0.014333,0.005426,-0.003592,0.002612,-0.005395,0.00322,0.000132,0.0,0.000132,0.00788,1
1831,0.043703,FLAT,0.002727,-0.019436,0.005995,-0.003574,0.002736,-0.005395,0.004633,0.000202,1e-06,0.000201,0.008082,1
1832,0.036551,FLAT,0.007152,-0.013287,0.006574,-0.003706,0.003051,-0.005395,-0.004752,-0.000174,4e-06,-0.000177,0.007904,0
1833,0.082873,LONG,0.046322,-0.016171,0.007468,-0.003635,0.003051,-0.005395,-0.000715,-5.9e-05,2.3e-05,-8.2e-05,0.007822,0
1834,0.065639,LONG,0.017235,-0.016385,0.006578,-0.008098,0.003084,-0.005496,-0.00167,-0.00011,9e-06,-0.000118,0.007704,0
1835,0.067831,LONG,0.002192,-0.011711,0.005895,-0.00807,0.003084,-0.005496,-0.002031,-0.000138,1e-06,-0.000139,0.007565,0
1836,0.060352,LONG,0.007479,-0.013618,0.00601,-0.007859,0.003025,-0.005496,0.000956,5.8e-05,4e-06,5.4e-05,0.007619,1
1837,0.056439,LONG,0.003913,-0.012307,0.005007,-0.007865,0.003025,-0.005496,0.000478,2.7e-05,2e-06,2.5e-05,0.007644,1
1838,0.052359,LONG,0.00408,-0.01467,0.0056,-0.008703,0.003055,-0.005583,-0.006591,-0.000345,2e-06,-0.000347,0.007297,0
1839,0.033894,FLAT,0.018465,-0.002864,0.007678,-0.008931,0.003055,-0.005583,0.005037,0.000171,9e-06,0.000161,0.007458,1
1840,-0.005428,FLAT,0.039322,-0.004189,0.005072,-0.009166,0.003078,-0.005583,-0.000838,5e-06,2e-05,-1.5e-05,0.007443,1
1841,0.000171,FLAT,0.005599,-0.010731,0.004789,-0.009235,0.003078,-0.005583,0.002033,0.0,3e-06,-2e-06,0.007441,1
1842,0.006895,FLAT,0.006724,-0.008978,0.005721,-0.007737,-0.000791,-0.005658,0.002387,1.6e-05,3e-06,1.3e-05,0.007454,1
1843,-0.013788,FLAT,0.020683,0.00192,0.005767,-0.007717,0.001289,-0.005658,-0.000477,7e-06,1e-05,-4e-06,0.00745,1
1844,-0.033987,FLAT,0.020199,-0.011304,0.005778,-0.007807,0.002256,-0.005658,0.001311,-4.5e-05,1e-05,-5.5e-05,0.007395,0
1845,-0.025933,FLAT,0.008054,-0.013523,0.004945,-0.007826,0.002799,-0.005658,0.004871,-0.000126,4e-06,-0.00013,0.007265,0
1846,-0.02094,FLAT,0.004993,-0.006932,0.006395,-0.004149,0.00315,-0.005721,0.007086,-0.000148,2e-06,-0.000151,0.007114,0
1847,-0.010835,FLAT,0.010106,0.002746,0.006688,-0.004302,0.00339,-0.005721,0.005867,-6.4e-05,5e-06,-6.9e-05,0.007045,0
1848,0.018296,FLAT,0.029131,0.000227,0.006094,-0.004232,0.003403,-0.005721,-0.004221,-7.7e-05,1.5e-05,-9.2e-05,0.006954,0
1849,0.073927,LONG,0.055631,-0.014101,0.007307,-0.004213,0.003403,-0.005721,-0.004239,-0.000313,2.8e-05,-0.000341,0.006612,0
1850,0.09614,LONG,0.022214,-0.011731,0.007337,-0.000398,0.003338,-0.005721,0.002946,0.000283,1.1e-05,0.000272,0.006885,1
1851,0.072507,LONG,0.023634,-0.008948,0.00684,-0.000228,0.003338,-0.005721,0.006683,0.000485,1.2e-05,0.000473,0.007357,1
1852,0.064236,LONG,0.00827,-0.003026,0.006799,3.9e-05,0.003349,-0.005721,-0.003747,-0.000241,4e-06,-0.000245,0.007112,0
1853,0.101403,LONG,0.037166,-0.009429,0.005164,0.00011,0.003349,-0.005721,0.000117,1.2e-05,1.9e-05,-7e-06,0.007106,1
1854,0.080712,LONG,0.020691,-0.004042,0.005294,-0.005857,0.003127,-0.005721,-0.001643,-0.000133,1e-05,-0.000143,0.006963,0
1855,0.078502,LONG,0.00221,-0.012682,0.005278,-0.005753,0.003127,-0.005721,-0.004238,-0.000333,1e-06,-0.000334,0.006629,0
1856,0.073437,LONG,0.005065,-0.006935,0.006643,-0.005917,0.003065,-0.005721,0.002945,0.000216,3e-06,0.000214,0.006843,1
1857,0.063406,LONG,0.010031,-0.011592,0.006459,-0.005913,0.003065,-0.005721,-0.001648,-0.000105,5e-06,-0.00011,0.006733,0
1858,0.066985,LONG,0.003578,-0.011988,0.005538,-0.008237,0.009604,-0.005721,0.002354,0.000158,2e-06,0.000156,0.006889,1
1859,0.036644,FLAT,0.030341,-0.005252,0.005815,-0.008402,0.007164,-0.005721,0.001527,5.6e-05,1.5e-05,4.1e-05,0.00693,1
1860,0.005012,FLAT,0.031632,-0.006858,0.005945,-0.008562,0.006014,-0.005721,-0.001292,-6e-06,1.6e-05,-2.2e-05,0.006908,0
1861,0.035096,FLAT,0.030085,-0.011451,0.009049,-0.008587,0.005592,-0.005721,0.000353,1.2e-05,1.5e-05,-3e-06,0.006905,1
1862,0.027362,FLAT,0.007734,-0.011623,0.007083,-0.009896,0.00533,-0.005721,-0.003766,-0.000103,4e-06,-0.000107,0.006798,0
